student_id,classes_attended,classes_total,study_hours_per_week,assignments_submitted,assignments_total,quiz_points_earned,quiz_points_possible,discussion_posts,office_hours_visits,sleep_hours,work_hours_per_week,commute_minutes,prior_gpa,late_submissions,practice_exam_points,practice_exam_possible,lms_logins_last_30_days
S04307,18,24,11.8,10,11,69,90,8,3,5.7,7.9,42.6,2.98,3,70,90,20
S04308,23,30,10.3,8,13,79,110,5,2,6.8,0,18.7,3.03,4,69,100,48
S04309,20,26,12.4,10,12,95,100,8,4,6.0,17.5,35.2,3.12,4,67,90,24
S04310,17,26,9.2,9,11,83,110,5,3,5.9,26.5,46.3,2.71,6,59,80,20
S04311,24,26,8.5,10,10,106,110,5,3,7.0,9.1,21.6,2.89,0,69,100,38
S04312,14,24,3.0,9,13,75,110,4,2,7.2,3.6,24.1,2.99,5,68,100,18
S04313,13,30,8.4,8,10,86,90,6,2,8.1,24.1,65.5,4.0,6,82,100,32
S04314,25,28,13.4,8,10,102,120,7,3,7.9,18.3,12.1,4.0,3,67,80,57
S04315,13,30,1.4,7,12,82,110,0,0,5.9,18.2,43.5,2.59,8,46,80,13
S04316,21,30,0.4,11,11,92,110,6,2,8.3,1.8,30.5,2.38,3,33,80,23
S04317,23,24,13.6,11,12,93,110,16,3,7.5,12.3,36.1,2.38,1,67,80,40
S04318,20,30,8.1,9,10,77,110,7,0,6.9,4.8,13.4,3.05,2,88,90,48
S04319,18,28,5.7,10,13,71,100,4,1,6.7,9.3,46.2,3.34,2,57,80,36
S04320,14,24,10.0,8,10,106,110,7,4,5.9,6.8,32.3,3.29,6,79,90,44
S04321,20,26,6.5,8,10,84,120,2,4,7.2,9.4,7.8,2.63,4,51,80,48
S04322,25,30,9.9,10,12,67,100,8,2,7.1,19.0,23.5,2.93,2,68,90,36
S04323,14,24,9.1,7,10,81,120,2,4,6.1,24.3,49.4,3.17,5,62,100,41
S04324,22,28,8.0,10,11,67,90,1,4,7.2,0.9,37.8,2.68,0,67,80,54
S04325,23,30,2.5,7,12,71,100,7,2,8.3,23.2,14.1,3.18,5,76,100,26
S04326,20,30,1.7,4,10,87,110,0,0,8.7,7.6,30.6,3.03,4,61,90,36
S04327,18,26,5.6,7,10,82,110,5,1,7.8,14.8,35.4,3.38,1,64,100,41
S04328,23,30,7.4,10,13,87,120,3,3,8.2,20.6,34.6,2.78,3,64,80,39
S04329,26,30,5.6,9,13,71,100,3,0,6.9,0,0.3,3.28,2,67,80,69
S04330,15,26,7.7,8,11,80,110,1,3,6.8,14.6,27.1,3.26,4,82,100,24
S04331,19,24,10.6,8,12,75,120,2,3,8.6,17.1,28.1,2.81,1,48,80,32
S04332,21,24,8.1,8,10,85,100,7,1,7.9,3.2,7.7,3.35,2,46,90,34
S04333,12,26,3.7,8,10,62,90,3,0,5.2,23.9,20.2,2.38,7,65,90,24
S04334,20,24,14.2,10,13,70,100,10,3,6.6,16.2,48.2,3.38,0,73,100,44
S04335,27,30,15.6,13,13,101,120,11,5,7.0,11.4,49.8,3.35,0,64,90,52
S04336,21,26,6.5,11,13,75,110,7,3,6.6,16.7,33.1,3.08,4,57,100,43
S04337,13,28,2.1,5,10,48,110,0,1,6.9,19.4,25.0,1.88,9,43,90,28
S04338,19,24,9.8,9,10,64,90,4,3,6.5,3.7,26.6,2.96,2,54,80,54
S04339,16,26,4.5,8,12,60,110,6,0,6.4,2.2,15.5,2.66,7,45,100,36
S04340,24,30,5.7,6,10,78,100,1,0,7.6,0,40.3,3.16,3,53,80,30
S04341,11,24,7.3,7,12,69,120,2,0,7.2,0,40.1,4.0,3,66,90,15
S04342,22,26,13.6,8,12,67,90,10,3,7.0,17.4,61.3,2.45,4,56,100,30
S04343,20,28,8.7,9,12,63,120,6,2,6.5,0,50.5,2.06,1,59,90,33
S04344,24,26,11.1,11,12,79,90,14,4,6.9,24.8,25.0,3.49,0,81,90,66
S04345,19,26,7.2,8,10,40,90,6,3,6.5,11.0,19.4,2.31,2,50,80,48
S04346,17,24,9.9,10,11,80,120,5,1,8.0,3.6,12.9,3.84,2,65,90,19
S04347,20,30,11.5,9,13,94,120,3,4,7.8,0,46.4,3.23,2,72,100,48
S04348,25,28,13.5,9,10,103,110,11,7,6.5,16.6,42.7,3.15,2,90,90,33
S04349,18,24,8.0,11,13,85,100,3,0,6.9,13.5,41.2,2.81,3,63,90,25
S04350,18,26,1.2,4,10,62,120,6,3,6.7,0,14.5,2.56,3,37,80,22
S04351,14,28,6.4,9,13,58,90,3,1,5.8,6.8,11.4,2.97,6,56,100,13
S04352,15,30,7.5,9,13,72,110,2,0,7.5,0,15.3,3.76,4,67,80,34
S04353,17,24,3.5,9,13,56,100,3,0,7.2,8.8,27.8,2.48,4,41,80,35
S04354,19,30,8.6,8,13,93,110,9,2,7.5,4.2,53.9,3.78,5,89,100,40
S04355,18,30,5.1,10,11,54,100,1,1,6.2,11.0,27.5,2.6,3,57,100,22
S04356,16,28,3.0,6,10,69,90,0,0,6.1,3.2,16.0,2.91,2,37,90,2
S04357,23,30,6.7,8,13,90,120,6,3,6.7,15.0,39.3,2.6,4,59,90,42
S04358,16,26,7.5,9,11,59,90,2,3,5.7,16.0,42.6,3.08,3,61,100,20
S04359,15,28,7.5,10,10,74,90,0,3,7.4,10.1,14.0,3.2,3,86,100,19
S04360,12,26,4.9,7,12,79,120,0,1,5.9,16.6,47.7,2.79,5,54,80,19
S04361,22,28,0.7,9,12,70,110,0,0,6.1,14.5,34.7,2.99,7,50,90,15
S04362,18,24,9.9,9,11,100,100,1,3,6.6,9.7,15.5,4.0,5,70,80,48
S04363,21,26,11.1,8,10,81,100,1,1,6.6,6.6,35.6,3.2,4,60,100,51
S04364,8,24,4.1,6,12,79,100,1,0,7.1,0.2,50.2,3.14,4,44,100,2
S04365,19,26,8.0,10,10,84,120,8,0,7.2,13.4,27.2,2.53,2,54,80,23
S04366,18,26,9.3,10,13,74,90,0,0,7.3,13.5,32.6,3.49,3,77,90,25
S04367,11,24,5.2,7,10,56,90,5,2,7.7,23.5,42.2,3.02,7,68,100,30
S04368,17,24,8.2,5,10,116,120,7,0,8.6,8.1,28.4,3.44,4,66,90,25
S04369,13,24,2.2,7,10,72,110,3,1,6.9,21.3,0,3.1,4,49,80,29
S04370,15,26,3.4,4,10,53,90,2,0,4.9,16.0,23.2,2.59,6,50,100,2
S04371,20,24,11.0,10,11,93,120,2,4,7.5,12.6,14.9,3.37,1,80,80,66
S04372,16,24,15.0,11,12,74,100,5,3,6.9,20.7,53.2,3.34,8,62,90,52
S04373,24,30,10.0,7,10,67,100,4,3,6.8,15.7,59.2,3.16,4,63,80,23
S04374,10,24,0.8,6,10,63,100,1,2,7.6,11.1,14.2,3.12,4,62,100,37
S04375,17,30,3.7,8,11,57,90,10,3,6.7,16.5,31.8,3.4,3,70,80,42
S04376,23,26,9.0,9,11,71,90,3,3,6.7,14.9,17.2,2.59,2,76,100,41
S04377,14,30,0,5,13,69,110,0,0,6.8,6.8,30.3,3.19,4,53,100,2
S04378,22,30,7.7,12,12,69,110,5,3,6.9,15.6,45.0,2.05,2,76,100,50
S04379,17,28,5.5,9,13,60,90,4,2,7.0,6.9,31.6,3.01,2,67,80,29
S04380,20,28,7.7,7,11,77,110,6,2,9.5,0,10.7,3.37,2,41,80,27
S04381,19,26,8.1,9,11,85,90,5,4,7.4,5.3,72.7,2.95,4,65,80,28
S04382,20,26,10.0,12,13,79,100,6,4,6.8,8.4,34.4,2.79,0,66,80,19
S04383,17,28,6.7,11,12,64,90,9,3,6.1,20.9,65.8,2.96,4,86,90,30
S04384,18,24,10.1,13,13,72,110,11,4,7.8,29.1,33.4,2.76,4,89,100,28
S04385,16,24,6.7,11,13,59,100,6,4,7.3,5.9,31.1,3.46,1,59,80,48
S04386,17,30,0.9,8,11,51,90,1,2,8.0,5.8,24.8,2.85,8,62,100,20
S04387,9,24,7.7,6,10,78,100,0,1,7.6,3.9,21.0,3.6,2,94,100,30
S04388,24,26,10.2,10,13,75,120,4,5,6.7,8.0,33.3,2.82,0,75,100,47
S04389,26,26,6.6,10,13,101,120,9,3,6.4,17.8,17.4,3.79,2,76,80,44
S04390,13,30,7.5,8,10,68,110,7,4,6.0,22.9,44.7,2.61,5,63,90,37
S04391,22,28,9.5,10,13,77,110,6,3,6.4,5.4,52.9,3.56,2,57,80,30
S04392,12,24,3.1,7,11,59,120,6,0,7.8,21.5,30.0,1.7,6,36,100,11
S04393,14,30,8.1,7,11,67,90,7,3,6.7,20.1,52.1,2.46,6,46,90,2
S04394,12,26,0,8,12,44,100,3,0,5.4,4.3,21.5,3.3,5,49,100,38
S04395,18,26,6.1,8,10,60,90,10,0,5.8,22.1,39.4,2.4,2,57,100,27
S04396,19,26,8.1,7,10,75,90,11,2,7.5,20.6,29.0,2.73,7,69,80,29
S04397,19,26,14.8,10,10,120,120,11,7,7.8,6.9,39.9,4.0,1,100,100,67
S04398,18,24,8.1,9,13,79,120,4,3,6.4,10.9,18.5,2.5,3,40,90,29
S04399,27,28,10.6,9,11,71,100,9,5,6.5,4.2,29.0,3.16,0,63,90,30
S04400,21,28,10.0,11,13,99,100,11,5,7.7,6.7,6.7,3.59,1,80,80,47
S04401,19,24,14.1,11,12,101,110,4,2,6.8,3.0,2.9,3.19,4,79,90,44
S04402,22,26,3.9,8,11,73,110,5,2,6.8,14.8,16.1,3.71,3,76,100,39
S04403,19,28,8.9,9,12,80,100,5,1,6.6,20.4,50.9,2.9,5,100,100,32
S04404,18,26,9.4,10,12,81,100,10,2,6.8,14.3,42.6,2.84,4,66,90,34
S04405,22,30,7.5,8,11,45,110,5,0,6.2,8.4,24.3,1.74,2,59,100,33
S04406,16,30,7.5,8,11,66,90,4,1,5.8,20.3,3.2,3.63,7,54,80,38
S04407,18,30,5.1,10,12,87,110,3,1,6.0,12.5,32.5,2.69,7,65,100,32
S04408,21,30,4.5,9,11,85,100,0,2,7.7,5.8,48.8,3.2,5,51,80,28
S04409,23,26,8.1,9,12,70,100,13,2,6.3,19.8,45.6,2.96,0,69,90,25
S04410,19,28,7.3,9,12,55,110,7,4,5.6,19.4,16.2,2.27,5,63,100,29
S04411,16,30,6.0,7,11,62,90,5,2,7.2,11.3,34.7,3.12,4,66,100,15
S04412,14,24,4.0,7,13,56,100,5,3,6.5,10.1,42.9,1.73,4,63,100,24
S04413,18,30,9.1,8,11,86,110,4,2,7.2,22.7,31.7,3.17,2,80,100,30
S04414,21,28,4.9,11,13,59,90,3,1,7.7,1.3,9.3,3.07,4,78,90,47
S04415,18,28,3.9,8,13,81,100,2,1,8.9,18.9,53.0,3.49,4,81,90,20
S04416,18,28,3.7,9,11,78,100,2,0,8.1,0,7.0,2.08,2,43,80,21
S04417,22,28,15.4,10,10,73,100,6,2,7.6,8.2,16.1,2.83,0,80,100,45
S04418,11,24,4.6,5,12,73,110,0,1,6.6,14.7,17.5,2.81,9,45,80,35
S04419,21,30,6.3,13,13,97,110,4,0,7.1,20.9,13.8,3.91,0,90,100,27
S04420,23,28,8.8,12,13,63,90,11,4,7.9,4.9,6.8,2.99,0,62,90,38
S04421,21,24,8.8,10,10,78,110,7,4,4.8,24.2,41.7,2.39,0,66,100,39
S04422,20,26,13.7,11,12,99,110,0,2,6.4,21.2,65.5,3.3,4,80,80,34
S04423,23,28,9.2,10,11,84,110,10,6,7.1,15.4,28.6,2.28,4,64,100,37
S04424,14,24,8.9,10,11,70,90,1,1,8.1,7.7,27.0,3.36,5,82,90,44
S04425,28,30,17.3,12,12,89,100,14,4,7.0,25.4,6.0,3.03,1,97,100,74
S04426,15,30,3.4,10,12,91,120,1,0,7.2,7.0,35.1,3.08,1,51,80,58
S04427,13,24,5.3,8,10,61,90,1,2,7.2,0.4,56.5,2.94,5,66,100,38
S04428,21,24,12.9,11,13,91,110,12,2,7.4,13.2,8.2,2.51,4,72,100,55
S04429,24,28,7.7,10,10,88,110,4,3,6.7,1.2,0,3.17,2,48,80,14
S04430,16,24,5.2,11,12,53,100,8,3,7.4,20.6,53.2,2.68,6,58,90,30
S04431,25,30,6.4,6,11,81,110,0,1,7.7,5.4,17.9,3.13,6,45,80,27
S04432,26,28,11.4,10,12,77,120,12,5,6.5,1.9,16.7,2.36,2,62,100,61
S04433,15,26,3.1,6,12,83,120,4,0,7.6,3.6,1.7,2.17,4,59,100,27
S04434,19,28,7.3,9,12,80,100,7,3,7.7,1.5,24.1,1.74,2,61,90,38
S04435,13,24,5.7,7,10,83,110,2,0,5.9,31.1,52.7,2.83,4,70,90,14
S04436,23,24,11.2,12,13,90,120,9,3,7.2,11.0,2.5,3.04,0,88,100,37
S04437,15,26,9.8,7,10,84,110,12,0,6.5,13.1,37.9,3.02,6,64,90,23
S04438,13,24,6.4,5,12,67,110,1,2,7.2,21.4,30.8,2.7,5,54,90,25
S04439,18,26,8.4,8,11,84,90,5,2,8.7,5.9,4.3,2.67,1,99,100,53
S04440,26,30,11.7,13,13,93,100,10,4,7.4,0,0,3.3,1,85,100,40
S04441,16,28,0,7,12,62,100,7,1,6.7,17.0,27.7,2.07,1,42,90,20
S04442,27,30,10.0,13,13,96,110,6,5,7.5,8.0,12.4,2.63,1,49,90,55
S04443,14,26,2.6,6,11,62,110,6,0,7.3,14.0,35.2,2.78,4,57,100,25
S04444,14,26,0.9,8,13,84,110,2,0,8.3,7.7,44.0,2.3,4,64,80,55
S04445,26,26,10.4,12,13,107,120,8,4,7.0,12.9,36.1,3.25,3,72,80,28
S04446,19,28,7.6,7,10,72,100,11,0,7.5,14.1,37.6,2.14,3,72,100,26
S04447,26,26,17.3,10,10,109,120,11,6,7.4,1.5,1.2,3.51,0,84,90,65
S04448,12,26,3.5,8,12,90,120,0,0,7.2,24.6,56.8,3.14,2,75,100,2
S04449,21,28,7.5,9,11,74,100,2,3,6.4,22.0,32.6,2.56,4,68,100,15
S04450,17,24,12.5,10,11,79,90,6,3,6.5,10.9,25.3,3.4,3,65,80,25
S04451,26,30,16.0,13,13,75,110,12,5,6.4,23.1,45.1,2.99,0,90,90,70
S04452,17,24,0.6,7,12,81,120,0,2,7.4,17.7,0,2.27,2,61,100,46
S04453,17,26,6.3,8,10,80,90,2,0,6.4,8.9,33.5,2.68,2,81,90,48
S04454,24,26,11.0,9,10,81,100,5,5,8.3,0,38.8,2.25,1,72,100,61
S04455,16,24,4.6,5,12,77,110,1,2,6.8,14.6,48.8,2.6,4,71,100,23
S04456,24,24,12.7,10,11,112,120,5,3,8.7,3.1,0,3.59,3,67,80,61
S04457,12,24,3.1,8,10,80,90,3,1,7.1,17.0,62.0,3.19,9,77,100,4
S04458,18,30,4.3,7,10,73,120,9,0,6.0,25.4,28.5,2.42,8,54,90,16
S04459,24,30,11.0,10,10,84,90,8,3,6.3,16.7,30.4,3.69,6,90,90,63
S04460,20,28,8.6,10,13,93,100,1,3,7.2,15.6,55.2,3.28,4,94,100,47
S04461,18,26,1.4,8,13,52,90,2,1,6.4,5.2,16.4,2.77,3,49,90,24
S04462,27,30,8.9,9,10,93,110,4,3,7.6,0,20.1,2.61,2,71,90,61
S04463,21,28,8.1,10,10,89,100,7,0,5.6,5.5,18.5,3.54,7,97,100,58
S04464,15,30,12.3,10,13,97,110,6,1,6.9,22.3,28.4,3.25,3,62,90,40
S04465,18,26,7.9,8,11,95,110,0,3,8.7,16.9,28.2,2.92,5,54,80,47
S04466,22,26,13.0,8,13,75,90,1,4,7.0,2.9,27.1,3.35,4,82,100,42
S04467,23,30,9.5,9,13,86,90,7,3,4.6,26.5,49.0,3.19,3,51,90,41
S04468,12,28,4.5,7,10,78,120,6,2,7.0,18.4,18.7,3.24,7,71,90,25
S04469,17,30,3.5,6,10,75,110,1,2,7.1,9.2,50.1,2.87,3,58,90,36
S04470,15,24,6.3,10,13,67,90,3,2,6.6,18.0,12.4,2.82,6,62,90,12
S04471,8,24,0,4,10,64,110,0,0,6.2,13.5,50.5,2.35,7,22,80,3
S04472,23,30,11.3,9,10,106,120,7,3,7.6,1.7,8.5,3.22,3,74,80,56
S04473,18,26,5.0,9,11,68,90,7,0,6.2,22.7,26.5,3.04,4,65,90,27
S04474,25,26,5.8,7,11,56,100,6,1,7.6,4.2,7.6,2.3,2,53,80,35
S04475,16,24,12.8,11,13,72,100,10,5,6.1,15.7,58.5,2.57,6,62,90,41
S04476,15,24,7.4,7,10,52,90,3,4,6.5,2.4,52.9,1.96,6,30,80,15
S04477,28,28,11.7,13,13,71,110,12,5,6.4,20.0,35.8,1.91,1,59,90,71
S04478,28,28,10.8,12,13,80,110,7,2,6.3,0,0,2.83,0,56,80,78
S04479,16,28,4.6,6,10,61,120,4,1,6.5,6.1,30.3,2.78,6,40,80,16
S04480,16,26,11.4,11,12,91,100,9,1,7.1,0,0,3.27,4,66,90,68
S04481,24,28,6.7,11,13,73,120,6,5,7.0,0,13.2,2.47,0,51,80,49
S04482,18,26,8.2,9,10,67,110,2,0,7.4,5.3,22.5,3.19,4,70,100,31
S04483,19,26,8.8,7,10,58,90,4,1,7.8,11.9,46.8,2.42,0,57,100,29
S04484,14,28,8.3,8,10,82,90,2,3,6.7,32.3,35.0,2.91,5,79,90,25
S04485,16,28,3.0,9,11,67,110,0,2,7.4,15.6,20.6,2.55,2,63,90,50
S04486,24,28,13.3,9,10,76,100,7,4,8.6,7.2,23.5,2.64,2,81,100,51
S04487,23,26,10.5,13,13,74,90,10,3,8.4,4.9,13.9,3.56,1,63,80,35
S04488,20,26,6.6,5,10,77,120,8,1,7.2,9.6,24.8,3.01,1,50,80,35
S04489,23,28,9.4,8,10,57,90,6,3,8.0,13.1,28.3,2.5,0,73,90,47
S04490,15,26,7.6,10,11,43,100,6,2,5.2,20.0,37.9,1.7,7,35,100,38
S04491,22,26,8.9,7,12,80,110,8,4,6.4,2.3,25.4,3.26,3,63,100,24
S04492,17,30,8.2,7,10,66,90,2,2,5.7,0,28.4,2.63,5,90,100,45
S04493,25,30,14.4,7,10,68,110,11,4,7.7,6.2,29.8,3.27,0,73,90,39
S04494,20,30,1.4,7,11,65,120,0,1,7.3,12.2,18.6,2.6,3,54,90,18
S04495,17,28,7.0,11,12,73,90,6,0,7.9,10.3,20.7,3.25,4,67,80,35
S04496,12,26,9.1,10,13,81,110,3,2,7.2,0.5,38.1,3.19,0,45,80,31
S04497,13,24,6.1,5,10,67,90,2,1,5.9,6.1,0,2.84,3,63,100,34
S04498,24,26,11.3,11,13,66,90,6,3,7.4,2.9,23.6,3.28,4,61,80,35
S04499,22,24,10.9,9,11,94,100,6,3,7.3,10.2,42.1,3.55,3,75,80,38
S04500,23,24,10.3,10,10,73,100,7,2,6.9,17.9,37.0,3.43,2,73,100,32
S04501,21,30,7.0,6,11,77,100,3,0,8.0,10.9,44.0,2.64,3,77,100,25
S04502,22,28,12.5,10,10,78,90,1,4,6.3,17.4,34.3,3.88,2,60,90,34
S04503,17,26,8.6,8,13,48,90,7,5,6.7,10.9,45.1,2.32,3,58,80,30
S04504,17,28,1.3,6,12,57,90,0,0,7.6,14.0,17.8,2.72,5,66,100,40
S04505,19,30,3.6,6,11,59,90,3,0,7.0,0.7,49.8,3.2,7,68,100,13
S04506,16,26,7.7,11,13,86,100,0,0,7.4,10.9,26.3,2.47,3,69,80,40
S04507,25,26,8.7,6,10,57,110,8,1,6.8,20.5,35.1,2.52,4,40,80,37
S04508,25,30,13.8,7,10,92,110,9,3,6.9,21.4,4.1,3.58,3,71,80,49
S04509,17,26,7.7,11,12,79,110,3,2,6.8,9.1,27.1,2.81,3,63,100,37
S04510,23,30,9.5,6,10,61,100,5,0,6.5,3.6,0,2.56,3,44,80,26
S04511,21,30,5.7,8,12,77,120,7,0,5.8,19.5,29.3,2.79,0,43,80,27
S04512,11,28,0.1,7,10,74,110,4,1,6.1,12.6,20.8,2.34,5,44,80,27
S04513,12,30,0.9,4,12,63,90,2,0,6.9,13.3,15.8,2.71,6,78,100,2
S04514,21,24,3.5,8,13,59,90,0,1,6.2,12.8,33.6,1.7,3,42,80,40
S04515,17,24,7.6,7,12,70,90,4,1,5.6,16.9,29.0,3.02,3,47,90,33
S04516,24,28,6.1,9,11,81,100,6,1,7.2,3.5,29.8,2.48,1,66,90,34
S04517,20,26,6.7,8,12,74,90,5,2,7.3,15.2,17.2,3.37,6,76,90,41
S04518,13,24,1.5,5,11,56,100,0,0,7.4,0,16.6,2.92,7,62,90,9
S04519,23,30,8.6,12,13,88,100,6,1,6.2,7.3,31.1,3.35,2,75,90,40
S04520,12,26,3.1,6,11,50,100,5,4,6.2,10.7,42.0,2.49,7,50,90,5
S04521,26,30,10.9,8,13,89,120,7,3,7.5,5.6,16.6,3.09,6,84,100,36
S04522,26,30,5.5,7,11,71,120,13,3,7.9,18.3,16.5,2.83,5,37,80,11
S04523,22,28,7.3,9,12,71,120,6,2,7.4,11.5,0,2.62,5,70,90,29
S04524,17,24,9.5,11,12,88,90,6,3,6.4,18.6,25.2,3.47,3,71,80,51
S04525,15,26,0.7,9,13,98,110,0,4,6.3,13.7,29.4,2.76,6,74,90,24
S04526,19,28,3.0,8,12,69,100,9,5,6.7,7.5,15.0,2.88,1,50,80,52
S04527,17,26,4.4,9,13,63,120,3,0,7.8,4.1,0,1.77,7,45,90,2
S04528,24,26,13.5,12,12,112,120,10,4,8.9,2.5,17.4,3.13,0,70,100,65
S04529,19,28,6.1,8,10,105,120,3,2,6.3,2.9,19.3,3.39,3,51,80,49
S04530,23,30,9.1,10,11,68,90,4,4,6.9,15.8,58.5,3.1,3,79,80,31
S04531,20,24,9.0,10,12,84,90,5,5,7.5,10.6,7.4,2.47,4,51,90,72
S04532,22,30,14.5,8,10,74,110,9,5,7.0,16.2,37.5,2.8,4,76,100,36
S04533,9,26,3.1,6,11,49,90,4,0,8.5,11.9,30.5,2.7,6,56,90,12
S04534,29,30,14.7,8,10,75,90,7,3,6.7,1.8,11.0,2.64,3,46,80,56
S04535,19,24,4.4,8,13,54,90,0,0,7.0,11.2,17.6,2.85,3,74,100,17
S04536,23,26,15.6,11,12,120,120,3,1,7.2,15.0,32.1,4.0,4,88,90,37
S04537,15,26,9.6,13,13,59,110,6,0,5.7,11.8,24.0,3.91,6,68,90,22
S04538,18,28,11.1,9,11,60,90,3,2,6.7,12.9,35.2,2.84,2,66,90,32
S04539,20,24,13.2,12,12,88,120,9,3,8.9,0.4,13.6,2.97,4,73,90,58
S04540,24,30,11.2,12,12,81,100,7,4,8.5,10.0,11.6,2.59,2,78,100,53
S04541,10,28,9.3,8,11,78,120,0,3,5.7,19.7,45.0,2.63,5,70,100,11
S04542,19,30,9.5,7,11,73,110,6,1,5.9,18.2,67.9,2.67,4,65,100,16
S04543,27,30,9.5,10,12,96,120,3,3,7.4,7.2,38.0,4.0,3,71,80,40
S04544,10,28,4.0,6,10,72,100,2,3,6.5,12.2,45.5,2.68,7,49,80,22
S04545,17,30,13.7,10,10,95,100,8,2,6.5,11.9,38.0,3.48,1,75,100,24
S04546,22,28,5.9,8,10,80,110,8,4,6.0,22.6,50.9,2.22,3,67,90,17
S04547,28,28,4.7,9,13,66,120,7,6,6.8,0,0,2.85,0,73,100,40
S04548,14,24,9.5,9,12,92,110,7,1,6.5,9.0,10.1,3.32,3,60,100,51
S04549,15,30,4.4,6,12,75,90,0,1,7.8,14.5,16.5,4.0,3,62,90,41
S04550,28,28,10.6,10,10,72,110,10,4,8.7,5.3,16.3,2.41,1,78,100,35
S04551,11,24,0,6,13,61,110,2,2,6.4,12.1,25.2,2.62,3,62,100,2
S04552,17,24,9.5,11,12,69,110,8,0,7.3,8.1,13.8,2.56,2,57,80,15
S04553,20,30,2.8,8,13,71,100,4,3,6.3,14.9,76.9,3.09,7,59,100,7
S04554,18,30,4.4,7,10,79,100,1,0,6.7,8.4,38.3,2.95,7,56,90,53
S04555,15,24,10.7,12,13,76,90,5,1,7.6,24.5,39.8,2.48,4,64,80,38
S04556,23,30,8.2,10,12,108,120,5,5,7.4,3.1,12.5,3.37,0,65,100,39
S04557,17,26,3.0,10,13,73,110,4,2,6.1,9.3,41.7,1.84,6,27,80,17
S04558,19,24,14.1,9,11,107,120,6,3,8.2,6.9,27.2,2.67,2,53,90,21
S04559,27,30,13.1,10,10,86,110,13,5,4.5,20.1,26.1,2.63,0,83,100,61
S04560,20,30,9.4,6,10,62,100,11,0,5.3,18.2,36.2,2.86,6,58,100,24
S04561,21,30,8.3,11,13,71,90,6,4,6.4,23.8,46.1,3.39,3,83,90,24
S04562,12,26,8.4,7,10,97,110,3,2,8.1,8.1,7.9,2.78,7,67,90,19
S04563,16,24,6.9,9,13,80,120,1,0,7.5,14.8,44.2,1.98,3,53,80,18
S04564,24,30,8.0,7,10,81,110,5,4,8.0,25.6,56.9,2.28,6,62,90,45
S04565,26,30,14.3,9,12,83,90,10,3,6.6,7.1,32.0,3.35,2,63,80,58
S04566,14,26,2.8,9,13,64,100,0,4,8.0,12.9,45.2,2.83,5,51,80,23
S04567,20,24,6.3,8,11,58,90,9,1,7.1,14.7,59.8,2.42,4,64,90,29
S04568,25,28,7.8,9,10,64,90,7,5,7.5,14.1,8.5,2.18,0,71,100,46
S04569,14,28,2.7,7,10,66,100,10,0,6.2,17.6,28.6,2.77,4,42,80,20
S04570,19,26,11.5,9,13,100,110,5,2,6.6,19.3,28.6,3.04,2,70,90,19
S04571,9,26,2.0,6,10,65,100,0,0,7.2,13.4,32.1,2.4,6,68,100,18
S04572,22,26,11.9,9,10,75,110,5,2,7.6,8.6,17.4,2.6,5,61,90,28
S04573,11,24,5.5,9,10,75,100,5,3,6.1,21.7,49.1,2.35,0,49,100,36
S04574,20,28,11.7,11,13,107,110,4,3,6.3,1.9,41.8,3.11,6,66,90,20
S04575,20,26,10.3,9,12,65,90,7,3,7.6,10.8,35.2,3.16,3,64,80,58
S04576,26,26,14.7,11,11,53,100,7,7,7.6,7.5,11.1,2.07,1,51,90,62
S04577,17,28,9.0,13,13,63,100,7,4,5.6,24.5,36.4,2.51,4,47,80,37
S04578,17,24,13.6,8,11,96,100,4,3,7.3,6.9,44.8,3.08,4,86,100,39
S04579,18,28,6.5,7,10,62,120,4,2,8.3,0,0,2.9,4,63,80,48
S04580,24,28,12.5,10,13,87,90,0,2,6.8,15.0,25.6,2.66,3,74,90,19
S04581,26,30,9.7,11,13,70,100,6,3,8.4,16.2,20.1,2.9,4,69,90,63
S04582,13,24,3.1,5,11,38,110,5,3,6.2,14.3,53.3,1.81,3,36,80,16
S04583,18,28,13.9,10,10,98,120,7,0,6.7,16.7,28.6,3.22,4,74,90,44
S04584,19,24,8.5,8,10,70,100,7,3,6.0,13.0,36.9,2.93,3,50,90,32
S04585,22,30,5.8,9,12,70,110,8,3,7.4,3.6,25.2,1.76,3,67,100,14
S04586,23,28,6.8,8,10,69,90,6,1,7.8,11.7,63.3,3.48,5,58,80,15
S04587,18,30,0.1,6,11,72,110,7,3,6.2,6.3,6.3,2.47,3,36,90,2
S04588,20,30,6.4,9,11,67,90,3,2,7.0,15.7,52.2,2.43,3,75,80,2
S04589,23,30,9.6,10,12,46,120,6,0,7.0,0.3,21.6,2.43,4,64,100,40
S04590,21,24,4.9,8,12,80,100,2,2,7.4,15.7,10.0,2.1,6,57,80,13
S04591,25,28,13.2,12,12,78,100,9,1,7.2,14.2,24.2,2.89,4,71,90,63
S04592,18,24,5.7,7,11,79,90,3,1,6.7,9.7,35.6,2.86,1,51,90,32
S04593,12,30,0,6,10,42,120,0,0,8.2,14.6,24.4,1.95,6,25,100,2
S04594,19,26,9.2,12,13,97,120,7,3,6.8,7.6,29.6,2.61,3,61,80,23
S04595,20,30,4.0,7,11,34,90,9,3,7.3,11.6,18.1,2.3,5,48,80,30
S04596,19,28,5.5,7,10,103,120,2,1,5.5,8.6,29.9,3.32,0,62,80,28
