profile_id,account_age_days,bio_length,profile_picture_quality,posts_count,followers_count,following_count,posts_last_30_days,external_link_count,username_digit_count,username_length,repeated_captions,recent_posts_sampled,avg_caption_length,night_posts,likes_last_20_posts,comments_last_20_posts,dm_sent_last_7_days,dm_replies_last_7_days
P04051,816,76,0.799,319,321,1002,22,0,0,11,2,22,169.3,2,755,39,31,0
P04052,140,11,0.33,35,232,1421,58,0,6,17,3,30,17.2,17,363,67,126,1
P04053,76,42,0.534,40,285,688,45,2,4,10,16,30,17.6,14,11,59,142,6
P04054,210,45,0.384,30,318,2825,0,2,6,13,14,22,31.8,12,251,20,45,0
P04055,758,46,0.862,228,10,486,13,0,0,12,0,22,0,7,323,205,24,14
P04056,1,0,0.134,0,179,1157,41,2,6,13,15,26,38.0,13,465,39,88,21
P04057,1171,43,0.784,342,1404,399,0,0,2,9,3,17,125.7,5,1154,154,21,1
P04058,1279,125,0.773,260,10,84,14,0,2,12,3,15,48.9,2,793,38,32,11
P04059,254,52,0.39,104,0,2066,0,1,5,19,16,30,2.5,14,675,40,196,4
P04060,343,70,0.661,247,93,15,0,0,2,7,3,16,74.1,2,1290,208,35,13
P04061,1046,72,0.771,597,748,160,19,0,1,14,5,28,100.4,0,2313,132,49,5
P04062,162,47,0.112,68,310,1102,0,2,9,20,10,20,2.5,11,176,44,104,0
P04063,1132,77,0.547,451,10,839,7,0,1,15,2,16,74.5,3,1714,0,16,2
P04064,127,13,0.546,77,293,324,51,1,5,16,11,24,71.7,7,853,0,92,0
P04065,196,28,0.248,107,18,1971,68,3,4,8,8,27,38.3,9,850,35,133,15
P04066,1195,21,0.744,5,1099,884,17,0,2,12,3,12,47.5,0,1800,74,0,3
P04067,78,31,0.393,105,101,1664,48,1,5,7,14,25,89.0,16,520,0,4,12
P04068,1470,85,0.62,304,1119,589,41,0,0,8,1,24,63.5,0,2137,309,16,8
P04069,86,25,0.411,76,10,863,33,2,5,12,8,30,76.7,13,0,0,103,9
P04070,170,19,0.378,34,105,1934,12,0,3,11,0,28,63.3,15,482,10,111,0
P04071,665,61,0.834,381,843,168,14,1,1,11,4,29,93.4,10,0,332,33,6
P04072,34,35,0.399,4,0,1502,36,1,6,13,7,25,43.3,6,476,0,68,1
P04073,95,37,0.368,57,566,658,63,2,0,12,8,30,29.5,22,74,47,0,2
P04074,136,14,0.378,25,115,1833,29,2,6,19,0,23,0,14,249,23,56,13
P04075,969,42,0.906,482,10,128,9,1,1,10,2,26,201.3,3,657,0,38,12
P04076,1888,65,0.718,283,148,703,0,0,1,9,1,25,73.8,10,0,124,11,7
P04077,92,16,0.418,12,0,719,34,0,1,16,11,23,35.3,8,174,42,134,3
P04078,202,10,0.649,119,8,733,40,0,9,18,12,24,50.6,15,307,0,6,5
P04079,46,35,0.16,96,0,1427,74,1,1,16,0,26,41.6,24,428,19,146,13
P04080,109,29,0.564,46,250,1746,59,1,1,9,17,25,46.5,21,0,21,104,0
P04081,65,50,0.907,0,0,1087,15,0,3,18,20,27,69.7,0,578,14,113,15
P04082,1475,119,0.985,5,10,346,10,0,2,4,4,30,99.9,3,936,282,60,10
P04083,101,37,0.607,28,443,1574,38,2,6,11,5,24,17.8,11,112,55,36,8
P04084,839,66,0.829,331,1712,717,6,0,2,11,0,27,38.2,1,1077,123,5,4
P04085,173,26,0.187,106,383,2411,12,3,5,14,14,27,74.3,16,895,1,107,5
P04086,9,34,0.256,100,274,1035,35,0,3,16,13,21,52.9,9,271,27,101,2
P04087,38,25,0.443,3,607,1461,0,1,4,18,10,17,73.1,6,929,20,221,4
P04088,1020,76,0.697,195,1019,343,21,1,2,14,2,23,66.2,6,71,207,29,15
P04089,1907,36,0.772,462,73,880,0,1,0,4,2,24,91.6,12,1549,150,36,6
P04090,30,65,0.837,390,10,486,26,0,2,10,0,16,80.8,3,3454,0,0,1
P04091,189,12,0.433,55,363,2064,59,1,3,15,10,18,35.2,11,994,11,170,0
P04092,1836,89,0.809,575,2018,611,0,1,0,15,4,28,9.5,7,1245,4,48,17
P04093,1552,0,1,553,748,286,10,0,0,13,4,26,73.7,4,1749,0,35,11
P04094,88,66,0.502,0,245,2252,25,4,3,18,7,30,18.8,15,351,25,32,5
P04095,569,22,0.869,5,10,411,6,1,3,7,2,17,148.7,3,1793,1,22,0
P04096,981,21,0.863,405,1371,1593,14,1,1,7,3,29,88.5,4,1258,26,14,9
P04097,1356,108,0.727,759,1105,364,0,1,0,12,1,6,54.0,1,833,132,0,8
P04098,91,24,0.139,41,0,1482,44,1,2,11,18,21,28.2,7,250,37,50,19
P04099,430,78,0.895,434,381,612,19,0,1,11,5,28,164.2,7,0,81,38,3
P04100,117,0,0.308,49,442,707,0,2,4,10,13,30,20.0,12,470,52,54,21
P04101,43,50,0.213,17,577,1557,34,4,5,7,22,30,9.7,18,0,23,80,0
P04102,1,10,0.428,52,399,1697,57,1,5,14,13,30,31.5,29,0,39,122,0
P04103,98,32,0.518,63,436,2814,17,0,2,11,12,25,28.1,7,127,15,77,0
P04104,214,39,0.614,60,0,2015,49,3,6,13,9,18,50.4,9,285,25,26,0
P04105,1724,68,0.695,537,1329,441,18,1,0,13,6,21,52.9,2,1414,97,19,0
P04106,119,0,0.252,75,127,1528,34,4,3,9,19,25,48.1,12,0,0,116,0
P04107,1394,107,0.673,890,207,509,38,1,1,6,3,21,163.7,4,2561,215,0,0
P04108,177,36,0.676,0,0,1290,44,1,3,11,15,26,65.4,12,482,45,71,0
P04109,234,62,0.88,441,1144,1089,11,0,1,11,1,16,74.9,4,1929,312,17,4
P04110,1314,102,0.705,453,1317,592,0,1,1,13,1,23,1.7,12,0,125,3,2
P04111,596,87,0.665,333,165,350,0,0,1,14,7,27,123.9,0,1507,12,18,2
P04112,40,25,0.422,52,77,1324,48,1,4,15,13,22,35.2,15,314,32,130,1
P04113,185,74,0.71,167,10,15,12,0,3,12,3,22,0,6,919,0,24,20
P04114,1044,85,0.904,173,1006,884,12,1,0,7,2,30,155.1,11,1519,220,10,6
P04115,81,20,0.759,19,571,1077,30,3,2,15,9,20,31.4,7,751,35,190,16
P04116,64,0,0.472,3,441,1143,19,0,1,15,16,27,65.0,13,464,21,44,3
P04117,538,92,0.867,386,2400,56,13,1,0,11,4,28,10.0,4,0,200,18,10
P04118,335,57,0.814,176,1075,699,12,0,1,8,1,12,102.4,1,862,97,0,16
P04119,1504,52,0.61,74,73,520,0,0,2,10,4,17,132.3,4,2033,203,39,9
P04120,170,34,0.412,42,0,2260,28,3,7,12,20,28,87.4,18,1030,33,93,10
P04121,1738,132,0.879,267,10,1327,9,1,3,7,5,29,107.3,10,115,251,50,1
P04122,187,23,0.668,70,337,1542,35,3,7,13,16,28,40.9,15,518,24,114,7
P04123,113,59,0.868,23,749,1798,69,1,5,14,11,26,80.2,0,280,25,61,4
P04124,1518,85,0.768,440,660,417,26,0,1,7,0,22,103.8,0,1553,273,0,0
P04125,524,133,0.773,454,719,440,6,1,1,6,2,29,116.1,3,1024,92,27,0
P04126,1253,139,1,212,96,568,24,1,1,12,5,25,44.1,5,2645,104,34,3
P04127,1190,78,0.715,673,10,15,16,1,1,11,1,26,105.7,5,2525,134,47,10
P04128,73,11,0.637,32,96,1956,49,0,7,15,7,25,59.4,25,738,12,163,16
P04129,744,32,0.614,500,1100,285,20,0,0,12,1,30,51.6,0,0,208,10,0
P04130,129,36,0.02,41,563,2472,32,2,6,14,23,23,87.4,7,0,7,179,0
P04131,90,0,0.583,0,318,2248,29,1,7,16,13,21,62.5,19,461,19,80,5
P04132,1172,51,0.61,235,10,671,0,0,1,13,2,12,105.2,3,2265,372,43,16
P04133,70,31,0.401,37,247,376,27,3,4,16,6,22,47.5,12,195,7,150,0
P04134,706,70,0.784,243,303,427,6,1,0,12,2,30,111.2,3,983,89,19,9
P04135,93,30,0.281,102,681,315,60,3,5,10,0,29,61.9,20,80,36,0,0
P04136,207,69,0.501,92,220,1034,61,1,4,13,9,20,0,12,293,0,127,0
P04137,1547,74,0.858,510,104,540,4,0,1,8,2,22,124.7,4,1123,189,4,4
P04138,122,38,0.089,27,277,2089,23,1,2,10,9,17,0,9,275,0,53,9
P04139,1010,24,0.581,227,10,792,0,1,0,9,0,26,160.0,9,854,186,17,10
P04140,796,98,0.737,141,665,483,11,1,0,5,7,30,11.3,3,386,222,15,4
P04141,157,16,0.367,0,0,1691,110,5,5,13,1,27,39.0,7,754,0,0,6
P04142,23,2,0.649,0,142,1288,45,1,3,7,13,25,20.5,24,716,21,160,4
P04143,70,0,0.451,53,62,2001,34,0,3,19,19,21,31.9,13,658,21,72,13
P04144,167,23,0.303,126,485,2096,27,1,4,14,2,15,27.8,4,371,2,71,1
P04145,84,32,0.159,74,463,1132,37,3,6,18,14,26,11.9,23,765,46,155,10
P04146,84,37,0.02,0,387,1695,91,0,7,12,10,27,53.9,13,464,8,156,4
P04147,1695,101,0.62,486,1308,752,32,0,1,7,1,24,111.6,8,2393,194,29,25
P04148,1676,98,0.663,141,197,1142,22,0,0,9,0,13,104.6,4,971,288,22,5
P04149,1796,90,0.499,436,847,617,24,2,3,5,0,11,113.0,3,3953,0,36,0
P04150,1440,96,0.734,457,188,217,10,0,0,12,0,19,67.8,9,623,155,0,3
P04151,72,17,0.356,22,455,1660,22,2,3,15,13,23,47.4,12,127,0,223,19
P04152,59,17,0.147,101,350,439,31,1,6,12,0,30,35.7,18,188,29,38,3
P04153,887,70,0.626,5,1591,884,9,1,0,4,3,20,90.4,6,503,96,0,4
P04154,188,2,0.277,20,134,900,55,0,1,12,10,21,46.1,0,632,27,110,0
P04155,196,81,0.698,126,2079,422,28,1,1,11,3,17,17.7,3,632,0,11,0
P04156,605,32,0.713,183,406,759,25,0,0,5,5,24,64.6,5,2361,0,38,3
P04157,467,85,0.82,234,10,620,13,0,2,11,4,16,123.1,5,3113,27,16,5
P04158,30,36,0.668,694,1275,587,24,0,3,11,6,30,94.4,7,1949,136,9,2
P04159,37,25,0.471,0,150,1423,4,0,3,14,1,15,91.0,10,84,0,11,14
P04160,1,44,0.434,0,310,1545,56,3,1,18,20,30,23.6,7,187,23,65,0
P04161,1308,50,0.636,477,192,1019,10,1,1,12,4,26,91.7,1,0,262,2,12
P04162,302,113,0.834,329,10,15,0,0,2,16,4,22,104.6,0,0,120,19,10
P04163,1214,101,0.79,5,2035,463,21,1,0,12,6,27,47.4,0,1327,310,11,10
P04164,265,97,0.772,24,525,722,19,1,0,15,1,7,54.5,2,1500,0,67,10
P04165,128,7,0.214,89,749,30,70,2,6,14,13,28,68.5,21,0,0,83,1
P04166,92,0,0.02,11,599,30,40,3,1,16,12,21,29.4,10,648,40,221,9
P04167,186,89,0.415,5,10,179,29,0,0,14,5,30,84.3,8,838,0,44,9
P04168,644,138,0.945,279,2058,149,18,0,1,13,2,15,108.5,0,1797,194,16,5
P04169,1620,82,0.661,300,1559,552,0,0,2,8,2,21,104.5,0,1988,0,30,2
P04170,149,25,0.265,2,230,2601,0,0,2,18,5,23,54.1,5,977,25,65,7
P04171,136,60,0.409,0,20,1307,52,3,7,19,2,20,24.3,12,0,0,50,8
P04172,1,28,0.21,0,258,1848,33,1,0,15,10,23,32.5,13,26,19,145,2
P04173,47,53,0.543,84,708,1750,51,1,9,12,13,28,49.1,15,345,27,149,1
P04174,859,79,0.885,540,10,726,0,0,2,15,3,18,74.4,5,1081,133,20,2
P04175,893,72,0.743,44,629,884,2,0,0,13,0,10,32.3,3,1403,278,0,0
P04176,30,56,0.7,312,470,197,24,1,0,4,2,10,98.4,4,875,3,33,8
P04177,1301,63,0.739,312,1188,878,24,0,0,8,0,30,63.8,7,0,209,26,0
P04178,139,5,0.415,4,0,1180,81,3,2,11,12,30,78.1,10,855,38,121,14
P04179,1,2,0.444,36,80,624,24,2,8,13,17,24,102.3,24,837,28,0,2
P04180,160,25,0.069,98,211,1978,41,3,5,10,23,26,0,17,483,0,95,0
P04181,180,27,0.776,240,10,567,28,2,1,11,1,21,75.9,3,1280,132,18,10
P04182,27,53,0.058,64,153,1359,1,1,6,12,3,25,39.4,22,0,46,105,9
P04183,614,102,0.455,17,523,697,1,1,0,4,4,22,143.1,3,0,0,53,0
P04184,1904,72,0.631,182,1321,788,15,0,1,10,2,25,88.4,2,660,49,0,3
P04185,1207,70,0.759,166,462,873,27,0,2,7,3,27,88.8,13,675,105,43,14
P04186,1,0,0.23,83,415,2293,47,2,6,21,14,17,1.4,11,477,28,90,16
P04187,55,38,0.322,130,0,2004,67,0,2,12,8,26,40.7,15,549,7,159,10
P04188,1109,102,0.771,42,1243,15,17,1,0,13,0,25,103.1,3,1041,141,37,4
P04189,118,8,0.661,35,222,1542,35,3,3,16,7,28,12.4,12,209,12,51,0
P04190,67,50,0.569,52,992,1540,46,1,4,12,5,30,42.1,0,0,0,166,12
P04191,1072,62,0.812,467,204,686,21,1,1,10,7,30,44.1,5,1323,82,27,4
P04192,104,41,0.416,0,69,1720,0,2,6,12,2,23,38.9,15,260,27,41,9
P04193,66,17,0.388,119,796,2391,28,2,6,17,15,21,53.7,17,466,32,196,10
P04194,58,0,0.37,52,220,843,51,4,6,20,5,11,47.1,7,195,21,136,7
P04195,961,0,0.731,186,783,204,13,0,3,11,0,13,166.5,0,1186,112,35,3
P04196,729,82,0.775,180,216,572,25,0,3,8,0,19,72.3,4,0,112,17,0
P04197,1531,83,0.515,166,900,689,25,1,1,12,0,12,109.2,0,1430,152,52,0
P04198,5,46,0.222,110,0,458,11,1,4,13,11,19,50.5,9,557,0,168,0
P04199,230,63,0.678,333,1305,512,23,1,2,13,3,14,103.8,4,2147,0,17,5
P04200,2637,123,0.728,450,1436,451,10,0,0,9,4,30,53.7,2,2577,297,0,1
P04201,1185,102,0.667,409,1452,1357,5,1,2,8,11,24,70.2,0,991,0,31,2
P04202,86,9,0.32,21,200,1855,31,2,7,19,17,30,19.2,13,0,35,0,16
P04203,202,50,0.878,114,1037,150,11,0,0,8,7,30,15.3,7,669,310,16,6
P04204,84,62,0.363,34,451,2108,25,1,7,10,6,17,11.6,13,109,9,146,5
P04205,174,45,0.179,119,166,763,15,0,7,18,15,26,81.1,26,456,38,48,0
P04206,1,33,0.374,60,197,1817,11,1,1,16,2,30,0,14,398,22,74,5
P04207,1133,67,0.741,720,503,101,13,1,1,11,5,24,75.3,5,919,257,12,14
P04208,152,37,0.369,0,617,1353,24,3,5,12,2,23,47.1,19,264,35,153,3
P04209,1305,50,0.968,341,482,15,9,0,3,8,0,12,50.7,2,1525,200,10,2
P04210,1351,91,0.662,5,476,337,16,1,2,11,7,30,86.5,4,1660,85,2,9
P04211,1283,108,0.662,453,1167,926,26,1,1,8,3,30,122.4,4,3509,135,0,5
P04212,1,54,0.241,53,0,1562,33,1,5,12,9,19,73.0,15,128,37,82,0
P04213,65,46,0.305,0,490,2334,31,3,6,21,19,30,0,20,393,23,48,8
P04214,1276,0,0.754,5,2286,215,22,0,2,11,3,26,19.4,1,813,117,24,7
P04215,190,12,0.339,0,338,1516,36,1,4,17,8,21,48.0,7,0,39,116,4
P04216,250,26,0.465,67,172,1190,81,2,1,18,17,30,62.7,20,78,0,107,0
P04217,186,62,0.2,19,572,596,46,2,5,19,13,28,20.0,19,220,2,152,17
P04218,1923,84,0.696,357,1226,440,28,0,1,8,2,24,57.8,6,495,294,23,11
P04219,1089,113,0.713,495,745,482,24,1,2,12,5,30,94.8,3,0,0,50,9
P04220,309,0,0.92,100,1055,638,32,0,0,11,6,27,130.7,6,525,56,57,8
P04221,1190,139,0.628,5,10,661,3,1,0,14,1,26,102.8,5,0,100,23,5
P04222,1109,14,0.918,78,10,804,15,1,0,11,0,30,125.8,0,865,174,29,6
P04223,932,115,0.96,330,1029,502,11,0,0,6,1,30,70.5,4,1628,36,19,4
P04224,1,49,0.247,17,527,2247,52,3,4,11,8,27,30.2,14,854,0,116,6
P04225,1,7,0.232,78,278,1476,22,0,0,15,7,24,51.8,13,200,28,64,0
P04226,187,25,0.214,90,37,1374,46,3,6,13,11,20,38.5,4,755,0,105,17
P04227,766,139,0.446,5,369,636,16,1,1,12,0,21,64.4,0,984,300,0,9
P04228,1232,30,0.722,437,1950,324,16,1,1,10,8,24,95.6,3,548,6,14,2
P04229,741,72,0.896,792,304,448,4,1,0,12,0,21,116.8,0,730,116,7,0
P04230,172,0,0.65,0,527,2762,13,0,1,9,13,24,80.8,7,307,26,105,3
P04231,1608,84,0.896,231,1475,307,14,0,1,13,1,22,93.5,4,782,169,0,13
P04232,51,97,1,200,10,735,7,1,0,10,4,19,115.4,2,1176,0,24,3
P04233,21,69,0.26,30,84,1882,27,0,3,15,13,18,22.6,7,1001,18,50,0
P04234,199,57,0.378,24,0,1924,18,1,5,19,12,26,33.6,23,1149,23,0,0
P04235,95,67,0.267,0,27,1507,6,1,3,17,12,30,0,19,542,43,130,25
P04236,30,52,0.762,47,520,662,4,2,0,9,0,22,74.1,0,1522,186,51,3
P04237,550,69,0.685,766,22,571,4,0,2,12,5,20,42.3,3,955,147,20,2
P04238,148,33,0.592,0,784,1186,74,2,5,14,8,18,57.5,11,250,0,22,8
P04239,1520,144,0.809,680,231,773,22,0,2,10,0,30,76.8,10,310,250,32,7
P04240,51,33,0.397,32,0,2205,12,2,2,18,17,23,23.5,8,270,9,149,7
P04241,103,16,0.596,49,187,616,37,2,6,13,13,30,52.3,8,85,18,193,8
P04242,843,48,0.833,280,1172,902,6,1,0,9,3,18,76.7,4,98,125,0,4
P04243,136,21,0.657,0,70,508,54,1,9,17,18,30,26.3,26,425,17,99,0
P04244,830,28,0.837,282,10,704,22,0,0,12,7,30,53.7,7,0,82,2,4
P04245,143,29,0.534,160,97,30,42,0,3,5,15,30,25.6,13,225,0,0,8
P04246,242,41,0.535,34,250,1799,34,1,1,14,13,30,0,12,989,1,36,11
P04247,1880,72,0.585,302,1252,258,14,1,1,15,0,20,113.3,4,979,55,17,0
P04248,238,40,0.311,0,166,1825,11,3,3,21,13,26,23.0,2,114,0,150,15
P04249,1171,85,0.647,576,61,914,31,1,0,8,2,20,54.2,3,3015,186,47,0
P04250,640,48,0.575,275,225,364,5,0,2,12,4,20,90.9,5,0,93,35,2
P04251,1063,80,0.848,287,1040,587,0,0,1,11,6,30,117.0,2,125,4,29,16
P04252,1,3,0.461,25,0,1697,62,1,2,14,9,25,0,14,0,7,133,0
P04253,119,48,0.497,87,532,1490,34,3,5,12,1,19,54.4,10,722,11,123,0
P04254,1090,63,0.654,5,51,689,17,0,1,5,0,15,14.2,5,1721,210,15,7
P04255,26,37,0.319,64,0,2493,12,2,4,11,23,24,47.9,3,549,8,128,9
P04256,1830,43,0.843,464,10,832,0,2,1,10,4,22,96.7,6,23,0,0,5
P04257,1,24,0.482,35,0,789,35,0,3,15,14,27,0,10,713,30,91,18
P04258,846,136,0.813,456,10,15,11,1,3,8,10,25,61.1,6,979,147,2,11
P04259,1211,99,0.641,639,1076,15,24,0,1,12,0,13,15.8,0,507,178,12,0
P04260,796,160,0.813,347,1578,911,24,0,1,12,4,23,35.5,6,1915,189,0,10
P04261,1170,104,0.987,5,688,562,17,0,2,9,5,23,76.4,6,1756,84,35,9
P04262,1504,108,0.894,188,10,1226,5,2,2,8,0,25,104.8,2,2506,9,4,2
P04263,803,54,0.748,362,1001,896,18,1,1,7,3,20,107.8,2,610,228,22,16
P04264,1421,55,0.99,242,547,913,3,0,2,9,4,25,114.7,3,2691,36,23,0
P04265,2,54,0.196,17,15,1490,21,1,4,11,8,23,58.1,13,65,20,172,0
P04266,634,45,0.937,273,1028,299,7,0,1,12,4,30,69.1,13,388,43,9,6
P04267,99,54,0.173,63,474,1739,39,1,7,12,5,27,37.2,6,69,17,72,4
P04268,604,55,0.535,473,2272,663,20,1,2,6,0,14,81.3,2,1767,16,6,2
P04269,81,82,0.895,225,1959,298,0,0,0,11,4,30,102.7,5,193,184,40,3
P04270,44,104,0.606,420,10,685,10,2,0,17,4,16,122.1,3,1412,249,25,13
P04271,64,38,0.493,0,695,2145,0,3,3,5,12,21,99.1,11,875,48,112,7
P04272,1796,44,0.464,555,869,15,8,0,1,7,1,22,65.0,5,818,285,24,5
P04273,994,101,0.81,503,435,386,20,1,0,14,3,26,63.7,4,2591,290,0,16
P04274,178,36,0.641,360,872,666,8,0,3,13,4,19,68.9,6,1685,230,45,0
P04275,901,81,0.799,359,1276,1053,15,0,0,10,0,23,134.4,5,953,27,30,0
P04276,1499,82,0.838,59,130,516,19,2,0,11,3,30,91.1,0,842,218,0,0
P04277,939,118,1,172,367,15,9,1,2,11,3,25,0,5,436,12,12,15
P04278,8,0,0.303,80,476,2184,47,0,0,13,13,23,13.9,6,341,23,71,7
P04279,1623,54,0.674,558,1001,50,27,0,0,6,5,30,82.4,6,1207,198,0,0
P04280,45,0,0.221,19,667,889,41,0,4,16,15,30,24.9,9,0,26,38,16
P04281,19,0,0.582,43,0,1308,8,2,5,11,15,30,60.8,8,31,22,2,1
P04282,515,77,0.503,179,1463,823,4,0,0,13,0,22,45.5,3,0,104,5,6
P04283,1862,105,0.869,414,940,430,16,0,0,6,2,20,131.6,1,1435,86,29,14
P04284,438,65,0.891,177,2304,512,0,1,2,10,4,20,50.3,5,47,0,25,10
P04285,427,86,0.78,458,922,496,7,0,0,7,1,16,87.9,3,768,21,16,8
P04286,1403,81,0.735,70,1816,224,26,0,0,12,2,20,106.7,4,2170,0,28,4
P04287,1348,78,0.749,553,591,194,33,0,2,9,6,24,104.7,11,1095,34,0,0
P04288,993,58,0.918,44,406,15,20,0,1,10,0,30,119.9,5,1822,0,0,5
P04289,716,113,0.649,133,2156,759,8,1,1,15,4,27,38.9,5,0,96,25,4
P04290,1460,111,0.682,530,1298,264,0,1,3,9,2,24,117.9,8,161,185,0,9
P04291,190,55,0.368,74,47,2440,62,4,0,11,22,27,33.3,10,456,26,27,11
P04292,1718,90,0.587,400,1409,667,20,0,0,8,5,30,41.9,8,1457,0,24,6
P04293,88,0,0.413,54,495,1136,26,1,7,17,9,25,61.6,15,290,12,203,0
P04294,69,39,0.356,26,0,946,45,2,5,12,8,24,38.1,10,570,0,8,11
P04295,1067,8,0.496,424,10,745,0,2,0,4,0,21,98.3,2,47,210,27,3
P04296,1256,173,0.676,5,517,166,8,1,2,16,2,13,121.5,3,2326,106,11,10
P04297,1,27,0.589,40,0,1485,0,2,2,12,6,24,53.2,6,146,68,1,0
P04298,63,37,0.534,0,396,2489,57,2,5,14,8,22,17.1,7,880,4,0,10
P04299,265,67,0.592,300,997,1110,18,1,0,12,1,6,89.8,0,719,0,17,10
P04300,135,66,0.326,75,423,1391,64,1,4,16,17,24,21.7,1,90,7,200,13
P04301,1401,153,0.892,455,342,472,18,0,3,11,3,14,84.7,3,0,177,11,0
P04302,1520,88,0.664,590,616,269,18,0,1,7,0,22,59.1,5,1053,95,12,0
P04303,54,18,0.341,30,143,1042,44,1,2,8,11,30,0,15,0,0,195,5
P04304,564,63,0.527,391,10,15,5,0,0,12,2,18,157.3,4,1503,338,0,12
P04305,115,32,0.38,80,183,1508,40,0,1,15,22,30,16.3,13,755,16,0,0
P04306,66,44,0.128,63,0,2124,5,1,2,17,8,23,72.5,0,883,9,207,12
P04307,1317,0,0.574,218,1161,911,9,0,2,9,1,27,39.9,10,3273,41,6,9
P04308,208,133,0.723,537,1688,668,15,0,0,12,0,13,40.6,3,0,133,38,11
P04309,1368,85,0.615,271,1494,512,21,1,2,8,2,16,134.2,1,1765,140,9,17
P04310,209,41,0.534,156,319,1144,37,1,6,16,15,22,26.3,12,18,18,120,1
P04311,1218,46,0.679,188,930,268,1,0,1,12,2,8,100.0,0,1271,294,0,15
P04312,1274,56,0.561,259,1630,441,11,0,1,12,0,6,56.6,1,1947,232,9,25
P04313,1330,75,0.646,131,1025,210,18,1,0,11,6,30,53.1,11,53,85,15,0
P04314,563,74,0.7,175,1573,465,22,1,0,9,1,20,97.3,10,1646,0,36,16
P04315,801,71,0.618,123,1331,208,21,1,0,9,4,30,88.4,3,867,0,0,3
P04316,1581,51,0.758,204,79,464,14,1,2,11,1,14,84.2,0,2,180,29,2
P04317,33,51,0.707,55,801,1700,44,3,8,22,24,24,41.9,13,214,51,0,0
P04318,62,64,1,210,1783,620,33,1,0,13,4,24,98.3,3,1495,201,38,13
P04319,1476,114,0.652,590,1243,859,23,0,1,6,1,21,68.6,2,3463,24,9,0
P04320,1545,48,0.6,449,10,147,10,1,2,12,2,14,32.0,3,2313,133,0,3
P04321,27,16,0.204,0,632,1978,49,1,7,13,14,30,9.2,3,665,18,20,3
P04322,949,87,0.842,5,10,299,39,1,1,9,4,22,45.2,5,1673,194,0,12
P04323,286,85,0.773,39,1846,255,14,1,1,14,4,30,102.0,1,975,339,6,5
P04324,30,0,0.659,191,276,1192,22,2,0,6,0,23,102.3,5,1165,343,43,0
P04325,117,51,0.367,43,207,1314,34,2,2,18,4,25,66.3,10,250,0,160,0
P04326,229,11,0.389,117,410,698,27,1,3,15,19,30,45.8,0,55,0,51,0
P04327,76,11,0.348,56,408,2128,0,1,7,17,12,30,78.5,19,115,71,101,2
P04328,1404,80,0.871,68,920,513,11,2,1,12,0,23,22.2,1,2106,0,28,7
P04329,2185,131,0.831,45,10,490,14,0,1,6,5,30,36.0,5,162,81,0,6
P04330,165,23,0.556,0,0,1545,21,2,6,8,16,30,82.7,9,499,34,149,2
P04331,238,18,0.308,67,0,1211,47,2,2,14,3,27,36.7,6,545,28,48,7
P04332,1102,120,0.856,347,10,504,0,1,0,8,0,25,80.5,2,1258,153,31,5
P04333,973,97,0.788,5,601,226,9,0,2,10,2,14,57.5,2,0,240,5,0
P04334,56,17,0.582,0,546,279,81,2,5,16,3,23,42.4,0,303,25,0,8
P04335,1260,39,0.514,217,646,763,22,1,0,11,4,26,71.2,1,906,192,6,26
P04336,1171,135,0.724,5,130,799,27,0,2,7,3,21,89.3,2,995,222,30,7
P04337,80,76,0.827,550,1771,329,19,1,1,13,5,18,62.9,5,2179,93,14,9
P04338,1232,82,0.904,189,1584,1147,10,0,1,6,2,19,103.1,6,2559,324,22,0
P04339,67,32,0.267,55,220,1624,21,3,6,14,7,27,32.5,5,302,39,78,8
P04340,1836,64,0.975,33,1570,795,17,0,0,12,2,20,72.6,5,2932,160,37,6
P04341,1247,103,0.911,157,10,403,19,0,0,8,4,23,97.6,2,63,33,12,0
P04342,20,16,0.427,80,132,2606,28,2,0,6,12,22,57.6,6,59,52,111,17
P04343,1,30,0.506,16,42,1883,91,3,3,16,18,21,0,10,442,0,38,3
P04344,729,114,0.572,25,1253,605,15,0,0,9,1,18,77.0,5,0,120,15,0
P04345,101,27,0.414,186,292,2257,5,2,4,10,10,21,57.8,8,0,30,53,3
P04346,34,14,0.638,54,94,1348,59,0,2,17,27,28,0,3,935,39,94,0
P04347,133,75,0.697,27,1651,796,2,1,0,12,3,18,71.4,4,0,202,0,13
P04348,968,43,0.988,126,199,549,26,0,1,12,4,19,40.3,8,2960,192,0,0
P04349,1796,21,0.612,519,1725,1043,30,1,0,8,4,21,52.1,5,0,48,13,8
P04350,24,37,0.495,28,0,30,64,1,1,11,5,17,41.4,5,630,35,93,3
P04351,257,0,0.455,44,252,1229,82,0,9,16,3,24,38.7,14,466,25,111,14
P04352,1,30,0.436,124,0,1501,28,3,2,8,12,30,28.6,18,236,0,54,0
P04353,94,27,0.408,89,521,984,33,1,1,15,5,19,0.7,8,39,37,59,6
P04354,1092,103,0.686,229,1361,249,10,0,0,8,4,20,141.2,5,234,248,20,4
P04355,955,123,1,357,1055,242,0,1,0,9,3,30,140.3,1,1005,141,21,11
P04356,1343,43,0.977,762,10,241,7,0,1,9,2,16,98.7,3,708,135,19,1
P04357,666,56,0.596,252,10,923,11,1,0,10,4,30,15.0,2,790,0,32,2
