Gender,Distance,YearsWorked,HireDate,PreviousSalary,Salary,DepartmentCode
1,~15miles,13,2009-11-21,52K,53K,7
1,~10miles,6,2002-10-09,55K,56K,2
1,~10miles,9,2006-01-27,58K,59K,3
1,~20miles,8,2005-07-12,58K,61K,2
0,~15miles,9,2013-04-04,51K,53K,3
1,~15miles,6,2016-02-07,57K,58K,1
1,~10miles,7,2009-05-12,55K,56K,2
0,~10miles,7,2012-04-27,60K,62K,3
1,~15miles,8,2007-12-22,62K,64K,1
1,~15miles,7,2001-01-12,58K,60K,1
0,~10miles,7,2014-08-09,58K,60K,6
1,~10miles,9,1999-12-02,59K,60K,5
0,~10miles,8,2001-04-11,59K,61K,3
1,<5mile,9,2013-03-22,59K,61K,7
1,~10miles,7,2008-06-11,59K,61K,2
0,~20miles,11,2001-03-06,59K,61K,3
1,>30miles,6,2014-05-01,62K,63K,3
0,<5mile,9,2005-08-04,60K,64K,2
1,~15miles,4,2014-07-31,55K,57K,6
0,~15miles,7,2003-10-22,57K,59K,7
0,~20miles,2,2013-07-03,58K,59K,2
1,~10miles,12,2009-08-01,61K,62K,2
1,~10miles,6,2005-01-22,58K,59K,3
1,~10miles,8,2005-04-29,62K,63K,5
0,~20miles,5,2014-06-09,63K,65K,5
1,~15miles,6,2001-10-29,62K,65K,3
1,~15miles,9,2001-03-03,59K,61K,7
1,>30miles,8,2011-09-23,57K,59K,6
0,~20miles,7,1999-04-03,60K,62K,7
1,~20miles,8,2009-01-21,62K,64K,6
1,~15miles,6,2017-02-11,60K,62K,3
1,>30miles,10,2004-03-25,62K,64K,7
0,~10miles,5,2002-07-04,57K,57K,2
0,>30miles,6,2011-10-15,59K,61K,1
0,>30miles,7,2008-05-19,53K,55K,1
0,~15miles,9,2005-07-03,56K,57K,2
1,<5mile,7,2000-03-04,59K,60K,2
0,~10miles,6,2009-10-17,58K,59K,6
0,<5mile,5,2004-04-19,53K,54K,5
0,~20miles,6,2010-03-21,57K,58K,2
0,~15miles,8,2002-05-13,61K,63K,6
1,~15miles,6,2004-05-04,58K,61K,7
0,~20miles,6,2010-04-08,52K,54K,7
0,~15miles,5,2014-08-22,57K,59K,3
0,~20miles,6,2012-07-15,60K,61K,7
1,~20miles,7,2008-07-26,64K,66K,2
1,>30miles,4,2015-12-15,59K,63K,3
0,~20miles,7,2000-02-19,58K,59K,3
0,~10miles,6,2015-07-15,59K,60K,3
0,~20miles,7,2005-08-28,62K,63K,1
1,<5mile,7,2012-03-12,61K,63K,3
0,~10miles,6,2014-09-04,64K,66K,2
0,~10miles,6,2000-02-06,58K,61K,1
1,~10miles,7,1999-03-01,62K,63K,6
0,~15miles,6,2015-11-29,58K,60K,1
1,~20miles,6,2012-10-10,62K,63K,1
0,>30miles,10,2004-06-26,63K,65K,6
0,~15miles,10,2010-05-17,57K,58K,1
1,~15miles,8,2011-02-27,60K,62K,7
0,~20miles,3,2014-08-17,58K,61K,6
1,~10miles,7,2014-12-11,59K,60K,7
1,~10miles,9,2008-03-16,60K,62K,5
1,~20miles,8,2006-03-17,61K,65K,3
0,>30miles,8,2013-06-03,56K,57K,7
0,~15miles,9,2001-02-20,59K,60K,2
0,~15miles,9,2006-04-17,57K,58K,3
0,~10miles,7,1999-01-23,59K,60K,6
0,>30miles,8,2014-09-12,66K,67K,3
0,<5mile,6,2000-12-23,56K,58K,6
1,~15miles,7,2006-12-28,58K,59K,7
1,~10miles,8,2013-05-31,65K,67K,1
1,~10miles,6,2011-05-07,61K,61K,1
0,<5mile,6,2005-09-10,60K,61K,7
0,~15miles,5,2014-10-01,59K,60K,5
1,~10miles,6,2014-03-07,58K,60K,1
0,~20miles,5,2014-10-30,61K,61K,6
1,~15miles,9,2013-12-24,58K,59K,6
0,~10miles,5,2006-07-27,66K,67K,6
0,~10miles,7,1999-06-05,54K,57K,5
0,<5mile,5,2010-07-21,60K,61K,3
0,~10miles,7,2013-02-26,58K,60K,1
1,<5mile,6,2003-12-09,60K,62K,3
1,~10miles,6,2010-06-15,63K,65K,6
1,~15miles,6,2009-10-14,57K,60K,2
1,~20miles,7,2006-07-25,63K,64K,2
1,<5mile,4,2000-06-01,57K,58K,1
1,~10miles,8,1999-07-08,63K,64K,2
0,~20miles,8,2010-07-31,60K,61K,7
1,~15miles,11,2011-07-04,61K,62K,2
1,<5mile,7,2001-04-29,56K,57K,2
0,~15miles,7,2010-04-01,58K,60K,2
1,>30miles,7,2002-01-08,65K,67K,1
0,~15miles,11,2005-02-17,53K,55K,6
1,~15miles,6,2003-08-13,56K,58K,5
1,~15miles,9,2009-10-29,54K,57K,3
1,~15miles,5,2005-06-30,57K,58K,3
1,>30miles,6,2009-01-30,59K,61K,7
1,~20miles,8,2002-09-16,57K,59K,6
1,~15miles,7,2014-05-25,59K,60K,3
0,~15miles,6,2010-09-26,64K,66K,1
1,~15miles,9,2013-06-21,64K,67K,5
0,~15miles,8,2003-07-18,61K,63K,1
0,~20miles,6,1999-08-09,62K,63K,6
1,~20miles,4,2004-07-08,59K,61K,2
1,~15miles,7,2003-07-26,60K,62K,2
0,~15miles,8,2004-08-25,57K,58K,5
0,~15miles,6,2000-11-16,57K,58K,3
1,>30miles,8,2014-06-21,65K,66K,1
0,~10miles,8,2011-03-05,56K,58K,6
0,<5mile,4,2005-10-21,58K,59K,3
1,<5mile,5,2004-11-09,64K,67K,6
1,~10miles,9,2001-04-22,57K,58K,5
1,~15miles,5,2002-10-30,54K,57K,6
0,~20miles,9,2012-12-14,57K,60K,2
1,~20miles,5,2010-03-23,62K,64K,3
1,~10miles,6,2009-09-04,62K,63K,1
0,~15miles,5,2016-01-25,59K,60K,6
1,~10miles,9,2000-10-09,59K,59K,3
1,>30miles,5,2008-09-27,61K,63K,3
0,~15miles,6,2005-02-01,54K,55K,7
1,~10miles,4,2013-05-02,62K,64K,3
0,~15miles,8,2003-10-09,62K,64K,1
1,~15miles,6,2002-05-07,59K,59K,7
1,<5mile,11,2000-05-03,62K,65K,2
1,~10miles,7,2009-12-13,57K,60K,7
1,~15miles,7,2009-07-10,61K,63K,7
0,~20miles,10,2007-09-22,62K,64K,3
0,~15miles,9,2009-04-08,55K,58K,3
0,~15miles,5,2002-10-07,58K,59K,7
1,~10miles,7,2001-10-27,63K,64K,1
1,~15miles,8,2007-08-06,62K,63K,1
1,<5mile,5,2007-03-18,60K,63K,6
0,~15miles,8,2000-09-22,57K,58K,1
1,~20miles,7,2007-01-06,60K,61K,3
1,<5mile,5,2007-12-16,64K,65K,3
0,>30miles,7,2009-10-16,58K,59K,1
0,~15miles,9,2013-09-22,59K,60K,3
1,<5mile,5,2017-09-12,60K,64K,7
1,~10miles,9,2012-06-16,61K,62K,7
0,>30miles,7,2010-01-07,61K,62K,7
0,>30miles,4,2012-08-28,63K,66K,6
0,~15miles,8,1999-06-20,67K,69K,7
0,~15miles,5,2003-11-02,61K,62K,6
1,~15miles,6,2004-10-27,58K,60K,3
0,~20miles,8,2011-12-20,64K,66K,7
0,~15miles,8,2013-02-09,60K,61K,3
1,<5mile,8,2006-07-09,58K,60K,5
0,~10miles,8,2014-06-08,63K,66K,3
0,~10miles,6,2000-03-30,58K,60K,7
0,~10miles,8,2007-09-10,61K,64K,7
0,~10miles,5,2008-10-11,62K,64K,6
1,~10miles,4,2012-04-25,61K,63K,7
0,~15miles,7,2012-10-08,62K,64K,5
0,~20miles,8,1999-07-04,55K,56K,1
0,~10miles,8,2002-02-27,60K,62K,3
0,~10miles,4,2006-07-17,61K,62K,3
0,~15miles,6,2008-06-15,60K,61K,3
1,~15miles,4,2008-07-10,55K,58K,5
0,~10miles,8,2009-03-25,60K,62K,7
0,~20miles,8,2005-06-28,60K,62K,7
1,~10miles,10,2005-01-04,60K,62K,6
1,~15miles,10,2011-05-27,61K,65K,6
0,~15miles,7,2005-11-18,60K,61K,2
0,>30miles,5,2007-11-03,60K,62K,6
1,~20miles,11,2002-03-10,53K,55K,2
1,~20miles,7,2004-03-14,62K,63K,3
0,>30miles,6,2014-10-10,57K,60K,7
1,~20miles,5,2011-12-07,67K,70K,5
1,~20miles,5,2008-06-13,58K,59K,2
1,~10miles,7,2003-07-30,63K,65K,7
0,<5mile,5,2013-09-28,57K,60K,1
0,~20miles,10,2002-06-08,59K,60K,2
0,>30miles,7,2013-04-11,61K,63K,3
0,<5mile,9,2011-03-05,60K,62K,3
0,~15miles,10,2008-04-10,64K,66K,3
0,~10miles,7,2005-02-11,60K,64K,1
0,~10miles,6,2007-08-05,58K,60K,1
0,~15miles,7,2000-04-20,61K,62K,6
0,~20miles,7,2008-02-07,58K,59K,3
1,~10miles,7,2006-02-10,62K,64K,2
0,~20miles,7,2005-03-03,57K,58K,3
0,~10miles,8,2014-06-21,60K,61K,3
1,~15miles,10,1999-08-23,54K,58K,3
1,~15miles,6,2001-07-29,61K,63K,2
1,~15miles,7,2010-02-08,55K,56K,5
1,~20miles,8,2009-05-28,63K,65K,3
1,~20miles,7,2003-05-04,56K,58K,5
1,>30miles,5,2017-08-04,60K,62K,1
0,~15miles,8,2002-04-22,56K,58K,3
1,~10miles,11,2009-02-08,59K,61K,7
0,~20miles,3,2012-01-17,57K,58K,3
0,~10miles,8,2002-04-16,58K,59K,3
0,~10miles,7,2008-04-04,60K,62K,7
0,~10miles,6,2002-11-03,64K,66K,1
0,~20miles,7,2002-06-30,56K,58K,5
0,~15miles,3,2010-11-29,61K,63K,3
1,~15miles,5,2001-06-06,63K,66K,6
0,~15miles,6,2013-12-11,59K,59K,7
1,<5mile,6,2005-06-04,59K,61K,7
0,~15miles,8,2007-04-03,59K,61K,6
0,~20miles,8,2007-05-13,55K,57K,5
0,~15miles,9,2005-07-17,60K,62K,1
0,~15miles,4,2005-08-21,56K,57K,7
1,>30miles,11,2001-01-31,60K,61K,6
0,~20miles,7,2006-10-28,56K,59K,7
0,~10miles,8,2012-09-08,61K,62K,5
0,~20miles,9,2005-07-04,60K,64K,5
0,~10miles,7,2007-01-06,59K,60K,1
0,~10miles,6,2009-10-07,63K,66K,5
0,~15miles,7,1999-12-24,57K,60K,3
0,~10miles,4,2011-09-21,60K,61K,1
1,~10miles,8,2011-08-31,62K,66K,2
1,~15miles,5,2005-04-12,60K,62K,6
0,~15miles,5,2006-08-13,63K,65K,2
1,~10miles,9,2011-02-07,63K,64K,3
0,~20miles,8,2006-10-28,57K,58K,2
1,~15miles,6,2014-09-03,61K,61K,3
0,~10miles,7,2000-04-15,58K,60K,6
1,~20miles,10,2004-02-06,56K,57K,2
0,~10miles,9,2000-08-22,61K,64K,1
1,~20miles,8,2002-02-13,66K,69K,5
0,~10miles,6,2001-05-05,58K,60K,7
1,>30miles,7,2008-02-18,54K,56K,5
1,~10miles,9,2010-07-04,61K,62K,3
1,~15miles,5,2004-03-03,57K,59K,6
0,~15miles,9,2010-09-10,62K,63K,1
0,>30miles,7,2006-06-19,62K,66K,7
1,~15miles,5,2015-06-26,61K,63K,7
1,~15miles,4,2000-05-11,61K,63K,3
0,~15miles,7,1999-05-24,57K,58K,1
1,>30miles,4,2018-12-21,59K,60K,2
0,~10miles,7,2001-04-13,63K,66K,3
0,~10miles,9,1999-09-05,61K,62K,6
0,~10miles,6,2005-06-16,62K,64K,5
0,~15miles,9,2001-05-31,54K,56K,3
0,~15miles,11,2011-02-25,60K,62K,6
0,<5mile,6,2009-01-04,58K,59K,1
0,~10miles,6,2012-11-09,60K,61K,5
0,~10miles,8,2003-12-08,55K,57K,6
1,~20miles,8,2004-06-12,59K,60K,2
0,~15miles,5,2018-02-03,58K,60K,7
0,~15miles,9,2003-04-26,60K,62K,6
0,~20miles,10,2002-12-10,61K,63K,2
0,~20miles,7,2000-08-12,58K,59K,7
0,~10miles,5,2011-03-28,54K,56K,6
0,~15miles,7,2009-05-24,55K,56K,7
0,<5mile,5,2017-07-26,60K,62K,5
0,<5mile,8,1999-09-25,60K,62K,2
1,<5mile,3,2006-07-15,63K,63K,1
1,~20miles,6,2010-06-03,54K,56K,7
0,~15miles,4,2003-03-04,60K,61K,3
0,~10miles,8,2014-11-13,61K,62K,5
0,~20miles,3,2008-10-18,58K,60K,1
1,~20miles,9,2008-01-05,56K,58K,1
1,~20miles,9,2011-11-05,63K,64K,3
0,~15miles,5,1999-02-24,62K,63K,6
1,~20miles,4,2014-12-13,58K,59K,7
0,~10miles,8,2001-03-31,63K,66K,6
1,~10miles,7,2014-01-19,57K,61K,6
0,~10miles,6,2000-08-26,57K,58K,5
1,~10miles,9,2009-01-11,59K,62K,5
1,~20miles,5,2012-08-01,59K,60K,1
0,~15miles,4,2017-12-18,62K,63K,5
1,~20miles,6,2016-04-30,62K,64K,5
0,~10miles,2,2015-06-22,58K,60K,2
0,<5mile,9,2012-12-26,56K,59K,7
0,~10miles,8,2003-05-22,59K,60K,6
1,~10miles,6,2002-02-02,58K,59K,6
1,~20miles,8,2008-01-05,62K,62K,5
0,~20miles,6,2001-05-04,58K,59K,6
0,~15miles,10,2010-02-22,61K,62K,1
0,~10miles,9,2004-12-07,54K,55K,6
0,~15miles,5,2004-06-04,57K,57K,7
1,~15miles,5,2006-08-01,61K,63K,5
0,~15miles,6,2004-04-18,64K,65K,3
0,~15miles,10,2006-07-18,61K,63K,7
0,~10miles,6,2005-07-05,59K,62K,2
0,~15miles,6,2004-06-30,56K,58K,2
0,~10miles,9,2001-05-07,60K,62K,5
1,~20miles,6,2003-08-25,62K,64K,6
1,~15miles,7,2006-11-16,60K,62K,6
0,~15miles,9,2006-12-11,61K,64K,7
0,~10miles,7,2006-01-09,54K,56K,1
0,~15miles,7,2009-01-24,59K,61K,6
0,<5mile,6,2013-09-19,57K,59K,3
1,<5mile,6,2009-03-20,54K,56K,7
0,~15miles,6,2011-01-04,55K,56K,7
0,~15miles,2,2008-10-08,57K,59K,3
1,~10miles,12,2007-08-19,57K,58K,7
0,>30miles,10,2007-03-31,59K,62K,3
1,~10miles,8,2011-05-26,61K,63K,5
1,>30miles,7,2008-01-10,64K,65K,2
1,~15miles,7,2001-12-09,61K,63K,3
1,~15miles,7,2004-06-27,58K,60K,6
0,~15miles,7,2009-12-03,61K,63K,3
1,~10miles,8,2007-05-22,62K,64K,2
1,~20miles,7,2002-11-23,66K,68K,3
1,~20miles,7,2008-07-14,61K,63K,5
0,~10miles,7,2001-12-28,58K,59K,6
0,~15miles,4,2003-09-07,59K,60K,1
0,<5mile,8,2015-02-02,63K,65K,1
0,~10miles,6,2007-02-01,58K,59K,2
0,~20miles,8,2001-04-29,62K,64K,3
0,<5mile,8,2014-09-11,62K,63K,3
1,~20miles,8,2001-07-30,57K,60K,7
1,~20miles,8,2008-09-19,60K,61K,3
0,~10miles,8,1999-03-31,56K,57K,2
0,~15miles,5,2013-06-13,61K,63K,1
1,>30miles,9,2013-08-16,58K,59K,3
1,~10miles,10,2009-12-06,60K,63K,6
0,<5mile,7,2006-07-21,61K,62K,5
0,,7,2010-07-23,53K,53K,3
0,~15miles,4,2012-07-28,60K,62K,1
0,>30miles,8,2007-05-07,60K,63K,3
1,~20miles,4,2000-06-23,59K,60K,5
0,~15miles,7,2014-10-04,65K,66K,3
0,>30miles,8,2007-01-06,60K,61K,1
1,>30miles,5,2003-09-18,59K,62K,1
0,<5mile,7,2005-03-16,59K,60K,7
1,~15miles,8,2014-01-31,63K,66K,5
0,~15miles,8,2000-08-05,54K,56K,6
0,~15miles,7,2010-02-22,57K,58K,3
0,~10miles,7,2003-04-03,58K,60K,5
1,>30miles,6,2013-11-07,64K,65K,2
1,<5mile,10,2004-01-24,59K,61K,5
0,~20miles,6,2000-05-04,62K,64K,3
0,~10miles,8,2001-01-18,63K,66K,3
0,~10miles,11,2002-02-25,64K,66K,2
0,~20miles,4,2001-12-20,57K,59K,6
0,<5mile,3,2019-11-14,67K,68K,6
0,~15miles,7,2012-02-20,62K,63K,2
1,~20miles,8,2008-07-19,57K,59K,3
1,~10miles,4,2007-05-02,57K,59K,3
1,~15miles,6,2011-11-05,56K,58K,5
0,~20miles,7,2012-04-19,58K,60K,1
1,~10miles,7,2007-12-23,59K,60K,2
0,>30miles,10,2011-08-17,55K,57K,3
1,~10miles,6,2008-03-21,57K,58K,6
1,~20miles,9,2008-09-24,58K,59K,3
0,~10miles,7,2004-11-01,61K,64K,6
1,~20miles,8,2002-01-13,61K,62K,1
0,~15miles,8,1999-02-22,63K,64K,1
0,~10miles,6,2003-11-08,59K,61K,6
1,~15miles,7,2015-08-18,66K,68K,6
0,~20miles,9,2013-06-02,55K,56K,7
1,~10miles,6,2007-07-22,63K,66K,7
0,~10miles,8,2000-04-27,59K,60K,5
0,~10miles,7,2010-09-20,56K,56K,5
0,~20miles,2,2010-09-30,59K,61K,6
0,~10miles,8,2009-03-21,60K,63K,7
0,~10miles,10,2009-02-06,59K,61K,2
0,~10miles,8,2008-06-05,60K,62K,1
1,~10miles,7,1999-02-11,57K,58K,3
1,~10miles,11,2007-12-27,63K,67K,5
1,~10miles,9,2013-05-29,60K,61K,6
0,~15miles,7,2011-11-29,55K,55K,5
1,~15miles,9,2013-04-24,60K,63K,2
0,~15miles,5,2015-11-28,63K,65K,7
1,~15miles,3,2007-09-25,60K,61K,2
0,~15miles,9,2013-06-04,58K,60K,5
0,~10miles,6,2004-03-07,59K,59K,7
0,>30miles,9,2001-04-26,57K,57K,3
1,~10miles,8,2004-11-08,59K,63K,1
1,~10miles,9,2005-01-04,52K,53K,1
1,~20miles,5,2010-12-24,60K,62K,2
0,~10miles,11,2005-09-24,64K,65K,7
1,~20miles,5,2007-05-22,55K,56K,3
0,~10miles,7,2012-07-04,60K,61K,6
1,~15miles,11,2010-12-09,56K,59K,6
0,~15miles,9,2006-10-13,60K,63K,2
0,>30miles,7,2006-09-25,56K,58K,5
1,~20miles,7,2016-02-01,57K,59K,7
0,~15miles,8,2008-02-03,63K,66K,7
0,~15miles,6,2009-10-25,58K,60K,5
1,<5mile,8,2014-09-26,60K,62K,3
0,~15miles,5,2010-01-25,59K,60K,7
0,~15miles,10,2003-07-24,57K,59K,7
1,~15miles,7,2010-07-08,57K,57K,5
0,~10miles,10,2005-09-26,63K,66K,6
0,>30miles,6,2011-10-03,56K,60K,6
0,~10miles,6,2016-10-27,63K,66K,3
1,~10miles,7,2014-02-08,64K,67K,7
1,~10miles,4,2007-12-29,62K,64K,5
1,~20miles,5,2011-09-25,66K,67K,2
0,~20miles,7,2012-10-05,60K,62K,6
0,~20miles,8,2011-12-29,52K,55K,3
0,~10miles,8,2009-07-13,59K,61K,3
0,~20miles,8,2002-05-26,58K,59K,3
1,~15miles,7,2005-12-15,52K,54K,1
0,~15miles,8,2014-12-19,64K,66K,6
0,<5mile,11,2005-04-03,59K,60K,2
0,>30miles,5,2013-09-05,53K,55K,7
1,~15miles,6,2000-09-02,59K,61K,2
1,~20miles,8,2007-04-28,57K,59K,7
1,~20miles,3,2003-01-05,59K,61K,3
0,>30miles,5,2007-06-09,63K,66K,5
1,~15miles,6,2008-08-06,58K,59K,6
1,~10miles,5,2001-02-26,61K,62K,3
0,>30miles,4,2016-05-04,64K,66K,6
1,~10miles,8,2008-07-07,62K,64K,3
0,~10miles,9,2009-07-23,61K,63K,7
1,~20miles,9,2011-07-14,54K,58K,1
0,~20miles,3,2008-09-12,63K,64K,2
1,~10miles,8,2007-10-20,62K,65K,2
0,~15miles,6,2012-04-08,57K,58K,2
1,~10miles,5,2017-04-21,57K,58K,5
1,~20miles,9,2007-02-25,56K,59K,7
1,~20miles,8,2006-10-18,58K,60K,3
0,~10miles,6,2002-12-05,60K,60K,3
0,<5mile,7,2003-09-01,65K,66K,6
1,~15miles,4,2007-12-12,61K,63K,1
0,~10miles,9,2004-05-01,59K,59K,2
0,~20miles,6,2001-03-16,64K,67K,3
0,~15miles,7,2014-11-18,62K,63K,3
0,~20miles,7,2008-09-23,60K,61K,1
0,~20miles,6,2006-10-28,62K,65K,1
0,~20miles,5,2017-02-28,55K,57K,5
0,~10miles,8,2013-02-01,57K,59K,2
0,>30miles,7,2014-11-06,59K,61K,7
0,~20miles,5,2003-10-11,57K,58K,2
0,~20miles,4,2010-10-09,65K,68K,6
1,~10miles,8,2014-02-14,61K,62K,3
1,~15miles,8,2012-07-12,65K,68K,3
1,~15miles,6,2010-06-12,62K,65K,3
0,~10miles,8,2003-08-17,66K,67K,5
0,~10miles,7,2009-03-18,57K,59K,5
1,~20miles,8,2004-09-09,60K,61K,7
1,~15miles,10,2007-06-08,54K,55K,5
0,>30miles,8,2002-09-21,60K,63K,5
0,<5mile,8,2011-01-05,61K,62K,2
0,~15miles,6,2000-08-04,58K,60K,3
0,~20miles,8,2003-09-03,61K,62K,5
1,~15miles,9,2010-11-07,59K,61K,2
1,>30miles,7,2013-11-30,57K,60K,7
1,<5mile,6,2014-03-23,64K,65K,7
1,~15miles,8,2006-10-22,62K,63K,7
0,>30miles,3,2009-02-22,59K,63K,7
0,~20miles,5,2012-01-25,57K,59K,5
0,~10miles,6,2000-06-16,57K,60K,7
0,~15miles,4,2014-09-16,59K,60K,1
0,~10miles,7,2013-10-13,60K,62K,5
0,~10miles,7,2009-07-06,54K,56K,7
0,~20miles,9,2006-09-16,59K,61K,2
0,~10miles,9,2010-01-19,64K,67K,6
1,~20miles,10,2012-01-06,59K,61K,1
0,~20miles,6,2003-06-28,61K,62K,5
1,>30miles,8,2014-07-04,60K,61K,2
0,~10miles,6,2005-08-29,54K,55K,5
1,<5mile,6,2003-04-27,62K,64K,2
0,~20miles,6,2012-01-05,64K,65K,3
1,~20miles,7,2011-05-07,64K,66K,3
0,~15miles,5,2014-04-02,59K,60K,6
1,~10miles,7,2014-10-01,60K,62K,3
1,~20miles,5,2013-11-19,64K,65K,6
0,~15miles,7,2011-08-30,59K,62K,6
1,~15miles,7,2011-12-07,62K,64K,1
0,~10miles,6,2010-04-10,65K,65K,1
0,~10miles,5,2008-05-27,58K,60K,6
0,~10miles,8,2006-11-06,62K,63K,5
1,~15miles,10,2008-12-17,62K,63K,7
0,~15miles,5,2009-11-26,59K,61K,5
1,<5mile,7,2016-01-04,65K,67K,3
1,~20miles,5,2007-07-12,59K,60K,1
0,~10miles,6,2010-02-05,62K,65K,1
0,~15miles,11,2010-02-10,59K,60K,2
0,~10miles,4,2007-06-24,61K,62K,6
0,~15miles,10,2010-03-10,62K,64K,7
0,~20miles,8,2013-05-21,64K,67K,2
0,~10miles,8,2005-03-07,61K,63K,1
0,~10miles,9,2002-02-10,60K,61K,3
1,~15miles,7,2005-09-14,53K,55K,2
1,~15miles,7,2013-03-26,60K,61K,3
0,~15miles,7,2013-06-08,55K,57K,2
1,<5mile,7,2003-09-19,59K,63K,6
0,<5mile,7,2005-05-30,56K,57K,5
1,~15miles,6,2007-04-19,59K,60K,1
1,~20miles,7,2001-07-15,59K,61K,6
1,~10miles,8,2010-06-05,63K,65K,7
0,~10miles,7,2003-02-12,62K,64K,6
1,~15miles,7,2014-11-23,61K,62K,7
1,~15miles,8,2011-10-24,56K,59K,3
1,~15miles,9,2006-12-12,62K,63K,2
0,~10miles,10,2011-12-23,59K,63K,3
0,~10miles,8,2000-06-22,63K,65K,2
1,~15miles,7,2014-09-03,61K,62K,6
0,~10miles,10,2013-02-24,53K,54K,2
0,~15miles,9,2003-12-06,65K,68K,6
1,~15miles,4,2011-04-10,59K,62K,5
0,~20miles,4,1999-03-01,57K,59K,1
1,~15miles,6,2002-09-06,59K,61K,3
1,~10miles,7,2014-07-22,65K,67K,1
1,~10miles,4,2006-01-16,58K,61K,3
1,~10miles,7,2000-07-23,60K,61K,5
1,<5mile,3,2004-01-01,61K,63K,5
0,>30miles,7,2000-07-12,64K,67K,5
0,~10miles,10,2001-10-10,60K,64K,1
0,~15miles,8,2010-04-14,63K,64K,2
1,~15miles,7,2012-07-27,59K,61K,3
1,~15miles,3,2014-02-15,57K,58K,7
0,~15miles,8,2002-11-15,64K,65K,6
0,~10miles,7,2004-06-09,59K,60K,7
1,~20miles,5,2003-03-01,57K,59K,1
0,~20miles,6,2004-09-14,59K,59K,7
1,~15miles,7,2006-11-30,51K,52K,7
1,<5mile,6,2012-04-12,63K,64K,7
0,>30miles,5,1999-11-02,60K,61K,2
0,~20miles,7,2008-01-02,56K,58K,5
0,<5mile,5,2005-09-28,58K,59K,6
1,~20miles,4,2011-04-05,61K,62K,2
1,~10miles,7,2016-01-22,55K,57K,3
0,~15miles,7,2003-06-10,54K,56K,6
0,<5mile,6,2008-09-15,59K,61K,1
0,~15miles,6,2002-10-31,62K,65K,3
1,~10miles,6,2001-02-26,60K,62K,2
1,~10miles,6,2007-04-16,57K,59K,5
0,>30miles,11,1999-12-17,58K,59K,7
0,>30miles,4,2008-04-20,59K,62K,2
1,~10miles,6,2014-08-26,65K,68K,1
1,~15miles,8,2009-01-12,57K,57K,5
0,~20miles,6,1999-12-01,63K,63K,6
0,>30miles,5,2005-09-28,62K,63K,7
0,<5mile,9,2008-10-18,64K,65K,3
1,~20miles,7,2007-07-15,57K,59K,7
0,~10miles,9,2012-03-19,57K,59K,3
1,>30miles,5,2001-12-25,62K,63K,2
1,>30miles,8,2004-10-11,56K,58K,3
1,>30miles,7,2015-11-25,57K,59K,3
1,~15miles,10,2011-06-07,57K,57K,7
0,~15miles,5,2015-11-01,62K,65K,7
1,~10miles,6,2000-10-29,61K,62K,7
0,~15miles,5,2014-12-09,55K,56K,1
1,~15miles,11,1999-03-09,62K,62K,5
1,>30miles,6,2006-04-22,59K,60K,3
1,<5mile,8,2010-05-05,56K,57K,7
0,>30miles,3,2018-06-16,59K,60K,2
0,~20miles,6,2006-08-08,60K,63K,1
0,~15miles,8,2004-07-05,63K,64K,1
1,<5mile,7,2005-12-07,60K,62K,2
0,~20miles,7,2004-01-10,58K,60K,1
1,~15miles,7,2011-10-07,62K,64K,3
0,~10miles,7,1999-10-09,67K,68K,5
1,~10miles,8,2001-10-15,60K,61K,1
0,~10miles,7,2002-02-07,60K,61K,6
1,>30miles,7,2009-06-22,61K,62K,5
0,~20miles,3,2008-01-29,58K,59K,5
0,~15miles,8,1999-01-05,60K,61K,5
0,~10miles,7,2015-06-29,58K,60K,6
0,<5mile,9,2001-02-28,60K,62K,1
0,~15miles,7,2007-06-11,57K,57K,7
1,<5mile,6,2015-01-25,59K,60K,2
0,~20miles,9,2012-12-10,62K,65K,7
0,<5mile,10,2002-04-12,64K,67K,2
0,~20miles,8,2006-06-10,64K,67K,3
0,~10miles,5,2010-08-16,58K,60K,3
1,~10miles,5,2004-12-10,56K,59K,6
0,<5mile,8,2010-03-21,58K,61K,6
1,~20miles,7,2003-02-02,56K,57K,2
1,~20miles,7,2014-06-13,57K,59K,2
0,~15miles,2,2011-07-20,58K,60K,6
1,~20miles,4,2013-12-04,60K,61K,3
0,~20miles,4,2010-01-31,59K,60K,6
0,~15miles,12,2010-02-10,62K,65K,3
1,~15miles,7,1999-08-01,61K,63K,7
1,~20miles,6,2006-11-30,61K,62K,3
0,~10miles,10,2010-07-26,62K,64K,3
1,~10miles,7,2005-06-25,62K,65K,3
1,>30miles,7,2002-06-10,59K,61K,7
0,~15miles,7,2008-01-01,59K,60K,7
0,~10miles,5,2004-02-26,56K,59K,5
0,~15miles,6,2015-09-27,59K,60K,2
1,~10miles,7,2010-08-10,58K,61K,2
0,~10miles,9,2006-02-23,55K,57K,3
0,<5mile,7,2007-06-17,56K,58K,7
1,>30miles,4,2010-05-20,60K,62K,7
1,~10miles,9,2004-08-04,58K,59K,2
0,~20miles,5,2004-07-31,61K,62K,3
0,~10miles,7,2000-06-27,55K,56K,3
0,~10miles,9,2001-12-19,66K,67K,6
0,~10miles,6,2011-05-04,58K,60K,5
0,~15miles,5,2006-04-05,61K,62K,6
0,~20miles,10,1999-08-06,56K,58K,1
